,date,funny,business_id,text,user_id,useful,cool,stars,review_id
5332624,2016-06-22,2,JJAwT9R6Fp2yyWHtWFA8uQ,"I'm surprised this place has such high ratings. The service was absolutely horrendous. I walked in with a group of 5 people and right when we walked in we were not greeted by any of the staff. I work at an AYCE sushi restaurant in Southern California and this type of behavior would never fly. Sushi Way is an AYCE restaurant and the server was writing down my tables order on a note pad. With that being said, only half of our items showed up that we ordered. They need to develop a better method for keeping track of the orders. At my restaurant, we have a sheet with all of the AYCE items and the customer can check the items they want, then the server picks up the sheet and inputs it into a POS system. On top of that, the food was not good. The fish was not fresh, and it was very inconsistent. Luckily I was only visiting Vegas for the weekend because I will never have to return to this place again.",ZFyotv-8GbUSF89OhSSWZA,0,0,1,AKK5zGcPi8kMNkYWTBGNKw
5339900,2017-09-11,0,JJAwT9R6Fp2yyWHtWFA8uQ,Had good selection of sushi too choose from and open late! The sushi is nicely made and delicious. Was tired of Yama and wanted to try something new and if your looking to eat sushi this is a spot to drop by. Will be coming back sooner or later!,C61DTWfKSRHc4RLBlqXJTQ,0,0,4,9F94N2ozKM2iLzGT_rmLdw
5350139,2016-07-16,0,JJAwT9R6Fp2yyWHtWFA8uQ,The sushi was so good and fresh I couldn't believe it was only 25 a person. Could've had more attentive service but overall awesome staff. Go try!,sT679L2VEemCLK_iE1iH-Q,0,0,5,kbGcdZuvjnRZcBu_FrkBlg
5352354,2016-10-13,0,JJAwT9R6Fp2yyWHtWFA8uQ,I really like this place!  Great sushi with lots of options on the AYCE menu that you don't find everywhere. Loved the coconut shrimp!  Richard was our server and he was super friendly!  Will definitely be back!!,-L1qUEQWaQaCQZPjavIwnA,0,0,5,HE8JvnY-4-_NHfzjt6YjiA
5362517,2017-07-09,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The worst service ever. They messed up my order, and forgot my fiancés order. The avocado rolls have literally no avocados in them. I'm shocked by all the positive reviews.",6Mij5kqyWQIAQ4WFFcvCng,0,0,1,4QykbXsWcTntpeshZ8teRQ
5369472,2017-09-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Very nice rice to fish ratio if you like nigiri. Also very good selection of appetizers and rolls. The sushi chefs were very attentive. Of course at around 5pm on a Wednesday is when I entered the restaurant. Believe it or not I was the only one in the whole restaurant sitting at the sushi bar. 

Tho the sushi chefs were attentive to my needs the waitress for appetizers orders were not as attentive in my opinion. It started out as very attentive then shift changed the the new waitresses was not as attentive as the previous one. Otherwise it would have been a perfect 5 stars. 

I wanted to try all their nigiri to test out their freshness, it was a hit and miss. They had salmon belly for the special black board special and it was delicious and unlike some places they didn't limit you which was nice. The fish to rice ratio to me was right on very little rice.  

My favorite nigiri's that I tried
1. Squid
2. Octopus
3. Eel
4. Tomago
5. Plain tuna 
6. Halibut
7. Albacore
8. Yellow tail 

I also tried their gyoza, kalbi and pork belly all very delicious. 

I also tried few half rolls cow boy roll was ok, big easy special roll was delicious. I was by myself so it was hard to try many rolls but they did offer half rolls and it wasn't packed with rice but very tightly packed small amount of rice in the rolls. The rolls were very skinny compared to most places in Vegas .

I honestly would rate this place one of the top 5 best all you can eat sushi restaurants in Las Vegas.

If your not familiar with the area or just visiting it's very hard to miss the turn into park. The lot was spacious and you must turn into the ""the park 3900"" plaza on corporate st.",ewtoMdU18BDfoEnRsQ8QiA,0,0,4,YRuJnfH5U70Qhc1XRLxcow
5369778,2018-06-10,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Very nice overall experience. 
Good price, it is all-you-can-eat lunch and dinner, but food quality is far beyond my expectation. Their sweet shrimp tasted very fresh, Uni has no good presentation but also fresh. Other foods we ordered are good too. I didn't really find anything bad. The only thing is they might need more waiters , as not in the peak time their place is still almost full of customers. 
Worthy to go their again.",xIau2sycNL2_H1N0G-8D-A,1,0,4,Zr497AVYJlZQdzGXQP4vzg
5377189,2017-05-21,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great quality AYCE! and they don't stuff you with rice.. They use very little rice I love it !,TXy2UhWpusTtJPuIBsvbSA,0,0,5,cqM4MC_GLcR5hlzaUfPk3A
5382629,2017-06-03,0,JJAwT9R6Fp2yyWHtWFA8uQ,Amazing sushi! Fresh tasting and creative! Spicy Garlic Edamame was bomb!!!  Definitely coming back!,fRM3N2cIdW-KIgbEjmKewQ,0,0,5,CA_vIUvwbjJeDDz0-Wrh8w
5384209,2015-10-17,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Went to Sushi Way last night for the first last night and am so glad I did.  Everything was fresh and tasty, the menu was overwelming even to a veteren ayce sushi diner.  So many rolls sounded so good I wish I could have tried more, but I did manage to try the Big Easy, sweet 16, spider roll, hamichi, salmon belly and super white tuna with jalapeño(chef special that day).  The list of appetizers was extensive as well.  The bacon wrapped scallops and kamakazi dynamite were recommended by our chef/owner, who was very friendly and was ready and willing to keep our sushi flowing.  I live in Reno and only get down to Vegas 4 to 5 times a year,  I cant wait to come back and try some more menu items.  I highly recommend having dinner here SO GOOD!",aA5eJ_d1LpfTeeg8Y_tJWw,1,0,5,BscconoklBYUC7DYz45agg
5385489,2015-11-11,0,JJAwT9R6Fp2yyWHtWFA8uQ,"The best AYCE in town. I am a huge fan about ayce, i tried a lot but this one is completely different . It s more like a fine sushi place , the quality is definitely here. i tried so many dish , i will not able to do the list but a few are very remarquable : the cherry blossom is a peace of art and the sexy lazy special is very tasty and orignal ( if you like coconut).The service is very fast , that is not always common in a usual acye sushi.",-cFl6Jh0w2sEy9JuO9JDNw,0,0,5,2uFMdZt_PY6jBQeZEXEAkw
5392328,2018-06-12,0,JJAwT9R6Fp2yyWHtWFA8uQ,Good all you can eat sushi! Liked the multitude of no rice roll options so you don't get too full on rice too quickly. The sea urchin was fresh and had lots of flavor as well. Service is quite fast.,_RsQoxRxntuuXDtWqdm2Eg,0,0,4,wKeWqLMeBQffmcIzHoH5hw
5404689,2016-10-22,0,JJAwT9R6Fp2yyWHtWFA8uQ,Great sushi for a great price. They've got a huge variety of styles and flavors that kept me asking for more. Some friends and I went in the early afternoon and the place was quiet and gave the waitress time to make sure we had everything we needed. The nigiri was fresh and didn't need to hide behind anything. I'll definitely be back next time I'm in town!,NbK7a6cp_7i6V9w-mS3Jkg,0,0,5,cM-XCjdPj1TpdSzAQ2XVOQ
5420647,2017-05-10,0,JJAwT9R6Fp2yyWHtWFA8uQ,The best sushi I've ever had!!! Get the super white tuna nigiri. We just got all you can eat and I'm pretty sure we are making a dent in the worlds white tuna population .,ZXflfgjWgt6S0Eg8TIBTzw,0,0,5,ZOUzaRwv09r-VSLz7ct72A
5425979,2016-07-17,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Best AYCE sushi in Vegas. That's a big claim, but I think it's spot on. Small place so hard to get a table on a Friday or Saturday for a big group, but worth the wait. All the rolls are delicious. You get oysters, mussels and galbi beef option, too! You can even order mini udon, shrimp tempura, etc. Goyemon and Sushi Mon are good, too, but everything is sitting on top of a California roll. This one actually has great rolls filled with all different things. Soft shell crab, tuna, etc. Also, the one thing I love is they have kids prices. $14.95 for kids! I'll pay that price as opposed to the other places where you have to pay full price for kids. And if you have a kid that doesn't want sushi, you can pay a la carte. Yeah!!! Love it here!",L8UG1hRtsVZ62cYBzwJDFw,1,1,5,YbNMa9kLE4sdZdB8vO-rGw
5429982,2017-07-06,0,JJAwT9R6Fp2yyWHtWFA8uQ,Sushi way is an awesome local find in vegas away from the casino monotony. Their all you can eat lunch menu is worth it and if you go on tuesdays they have happy hour drinks all day. ;) Our server was super helpful and friendly. She helped us pick out some great rolls and was very attentive. The place has a great mix of traditional and urban vibe.,m03fGdAt9szPGEcGFRSUTQ,0,0,5,sMHfPeN3hN2v1fZxoqlLgQ
5431534,2018-02-11,1,JJAwT9R6Fp2yyWHtWFA8uQ,"Read all of the great reeviews on Yelp! And my wife and I decided to try this place out. I was celebrating my birthday along with my best friend who joined us as well. We walked into the restaurant and waited 15-20 minutes before a sushi chef greeted us and told us to have a seat at a 4 person table in front of us. As we began to sit, the waitress finally came over and told us that we'd need to wait an additional 10 minutes to be seated. As we all stood there confused as to the service or lack thereof, the guests of the entire restaurant seemed as though they were also very disappointed. We finally decided to just sit ourselves down after 15 more minutes of waiting and nobody caring to acknowledge us. We sat at our table for another 20 minutes and as we sat there, two other small parties came in and were seated. The parties of people that came in after us were brought water and greeted before us. When the waitress finally decided to come and greet us, we brought this to the her attention and she rudely said that they only had two people working and had no sense to respectfully apologize. Had she done that, it would have been different, but the fact that we were treated with disrespect, we got up and left this place that so many others have given 5 stars. So disappointing!!!! Good thing we were in Vegas and had so many other options to choose from! It did set us back and as a result, we were late to a show after finally getting something to eat.",gHx0cHvvT_Sz7NmCujGieQ,0,0,1,UkoXmNNqSYEa0VkejsshpQ
5455677,2017-09-18,0,JJAwT9R6Fp2yyWHtWFA8uQ,Worst carry out sushi ever. Rolls were poorly made and tossed into the carry out box. Scallops smelled so bad the box and room were filled with a bad odor. The rolls were filled with fish that was not fresh and not sushi grade. The tuna negiri was not good either. Food was 20 minutes later than pick up. Cashier could not even print a receipt for me. The restaurant front door was open and the entire place stunk even though they were using a machine to pump in air. Would never go back to this horrible spot.,4KQbKfgf3-O-n9P6ywXueg,0,0,1,C85QIPqBWJtZZROY0wx9bg
5460898,2017-12-05,0,JJAwT9R6Fp2yyWHtWFA8uQ,"Our new go-to place for AYCE sushi.
Good selection, creative flavor, fresh sushi, and they serve alcohol.",Ou_U34yT3oZvkFMhX_58XA,0,0,5,V3F1-UBYgEBRk_rnPzATKg
5463458,2017-05-12,1,JJAwT9R6Fp2yyWHtWFA8uQ,"This is a great AYCE sushi restaurant I'm surprised I haven't tried this place sooner!! We ordered a wide variety of nigiri sushi and they were all very fresh! They even have oysters on the half shell.. most AYCE places do not offer that. The salmon belly, Cajun albacore and seared tuna were simply amazing and are must haves. 

Our server Ploy was fantastic. She took our orders quickly and the food also came quickly. She was attentive and was also very nice. Our whole party ate a lot and definitely had a good time. 

I'd certainly come back in the future and I'd recommend this place to everyone.",FLShol0dZfyt5N6laURLmg,2,2,5,IyBu-u2KjJiukiF7YUO4Bg
5465684,2015-08-30,0,JJAwT9R6Fp2yyWHtWFA8uQ,"I just back from this AYCE sushi resturant. The resturant was dark and seating was average in comparison to other sushi resturant. I did notice that there weren't any seatings for 2. Not a big deal but if you come with just one other person expect to have 2 empty seats next to you. (Kinda kills the romantic vibe). I came in during a slow time so I'm not sure how busy it gets but the store was basically empty for most of the time. There is also a bar where you can watch the chef crate the sushi right in front of you. WHAT! Pretty cool. We didn't sit there though we just sat at a table. There was only one waiter while we were there but another showed up as we left. The waiter that helped us was very attentive without being intrusive. It was a little hard to understand him but that wasn't a big deal. He was very nice.

The food. Only have one word for it... amazing. (The 5 stars probably killed the suspense of that but whatever). We had a lot of sushi rolls. Probably around 10. Needless to say we were pretty stuffed after we left. They were all good. Some better than others. The only one that I didn't particularly enjoy was the fat ass. They don't call it that for no reason. It was huge! However it did taste a little bland compared to the other rolls. It was still good though... I don't eat spicy food. Like at all and I was disappointed to see most of the menu items had some sort of spicy ingredient. I was a little turned off when I saw that the sushi I ordered had jalapeños... until I tasted it. FREAKING AMAZING! The spiciness wasn't overwhelming at all. It added a small zesty taste to the sushi. Coming from a person that hates spicy food. It was the best thing I have ever tasted with jalapeños on it. They do offer a fairly small desert menu. I got the green tea ice cream. It was good as expected. They offer one desert per person if you get the ayce deal.

They do have a few rules that actually didn't bother us at all. A common rule in most ayce sushi resturant is that if you don't finish the roll then you have to pay full price for it. This is the norm so it didn't really bother us. Also we saw that there was an hour time limit to eat on the menu. However it was slow and they didn't really hold us to that. I imagine during more busy time of day they might be more strict on this rule.

Decor average and no two table seatings 4 stars
     Add seatings for 2 and this will immediately jump to a five. They probably won't though because the resturant was a little small.

Service attentive without being intrusive 5 stars

Food amazing 5 stars

If you haven't been here. Definitely check it out. They gave us a coupon for free meal on our 11th visit. We will definitely be back and are looking forward to our future free meal and many more to come!",y8reqP_kQC5jyQkDfsibmw,2,0,5,fhprne9ksxJqnRBrFg-5vA
